attempt_exact_match_rate,attempt_score_cv,attempt_score_mean,attempt_score_stddev,attempts,case_id,difficulty,estimated_cost_usd_total,failure_families_case_json,failure_family_primary_case,language,model,pass,prompt_sensitive_failure,prompt_sensitive_failure_rate,repairability_class,stable_failure,stable_failure_rate,stable_success,wall_s_total
0.0,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,19.435375033004675
0.0,0.09686394262829427,0.365,0.03535533905932741,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,13.917778544011526
0.0,0.0,0.43624999999999997,0.0,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,15.970889053976862
0.0,0.0,0.66,0.0,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,12.865739012981066
0.0,0.0,0.0,0.0,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,6.531629735021852
0.0,0.014002114478941547,0.6733333333333333,0.009428090415820642,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,14.027577605011174
0.0,0.0750909856127307,0.3138888888888889,0.02357022603955158,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,22.00234954096959
0.0,0.0,0.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,7.651220221014228
0.0,0.023183828891362213,0.16944444444444443,0.00392837100659193,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,7.97343295297469
0.0,0.2719350127969691,0.5556547619047619,0.15110198478926823,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,phi4-mini-sqlbench:latest,3,False,0.0,strict,True,1.0,False,12.98740033901413
0.0,0.0,0.8125,0.0,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,9.640631521004252
0.0,0.12297509238026914,0.8518518518518517,0.10475656017578482,3,pass4.query10,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",repairability_review,python,phi4-mini-sqlbench:latest,4,False,0.0,human_repairable,True,1.0,False,18.89286411702051
0.0,0.0,0.21666666666666665,0.0,3,pass4.query2,extra_hard,0.0,"[""aggregation_numeric"", ""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",aggregation_numeric,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,12.485411344998283
0.0,0.061487546190134544,0.1369047619047619,0.008417937871268419,3,pass4.query3,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,22.177366621035617
0.0,0.0,0.0,0.0,3,pass4.query4,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,5.201429628010374
0.0,0.11544600509168117,0.6533333333333334,0.07542472332656504,3,pass4.query5,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",expression_mapping,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,13.849657106999075
0.0,0.09658043840596742,0.6833333333333332,0.0659966329107444,3,pass4.query6,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,10.946089736011345
0.0,0.0,0.0,0.0,3,pass4.query7,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""orphan_key_audit"", ""presentation_table"", ""repairability_review""]",orphan_key_audit,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,11.669239730981644
0.0,0.0,0.0,0.0,3,pass4.query8,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",presentation_table,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,32.673112499003764
0.0,0.2657582533318569,0.6208333333333333,0.16499158227686114,3,pass4.query9,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,phi4-mini-sqlbench:latest,4,False,0.0,strict,True,1.0,False,8.355175831995439
0.0,0.0,0.6999999999999998,0.0,3,pass5.query1,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,18.976450846035732
0.0,0.0,0.4400000000000001,0.0,3,pass5.query10,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,15.403048699023202
0.0,0.1276188071390128,0.47814814814814816,0.06102069630239464,3,pass5.query2,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,19.5630248770467
0.0,0.028627804906338022,0.30875,0.008838834764831865,3,pass5.query3,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,17.651153718004934
0.0,0.0,0.6999999999999998,0.0,3,pass5.query4,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,9.835051642992767
0.0,0.049333031245573054,0.35833333333333334,0.017677669529663678,3,pass5.query5,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,13.380758368992247
0.0,0.1253100624887552,0.5266666666666667,0.06599663291074441,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,14.170576042990433
0.0,0.7071067811865476,0.3833333333333333,0.2710575994548432,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,12.466524403978838
0.0,0.0,0.7479999999999999,0.0,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,21.948631257022498
0.0,0.0,0.0,0.0,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,phi4-mini-sqlbench:latest,5,False,0.0,strict,True,1.0,False,14.11852520899265
0.0,0.0,0.875,0.0,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,451.48214962202474
1.0,0.0,1.0,0.0,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,False,0.0,True,336.319022613985
0.0,0.0,0.6,0.0,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,280.474180641002
1.0,0.0,1.0,0.0,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,False,0.0,True,424.90695379598765
0.3333333333333333,0.014430750636460167,0.98,0.014142135623730963,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,qwen2.5-72b-sqlbench:latest,1,True,1.0,strict,False,0.0,False,237.11667229700834
0.0,0.0,0.8625000000000002,0.0,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,336.1325765880174
0.0,0.0,0.8500000000000001,0.0,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,166.51776508399053
0.0,0.0,0.4666666666666666,0.0,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,159.82505784300156
0.0,0.0,0.8500000000000001,0.0,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,152.93453366003814
0.0,0.01724650685820853,0.9111111111111111,0.015713484026367772,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,qwen2.5-72b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,220.56690074602375
0.0,0.0,0.7444444444444445,0.0,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,479.6400507190556
0.0,0.010398629135096297,0.9066666666666666,0.009428090415820642,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,262.1036665410211
1.0,0.0,1.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,False,0.0,True,490.5809997880133
0.0,0.0,1.0,0.0,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,350.9047487140051
0.0,0.12259436454008253,0.8972222222222221,0.10999438818457404,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,258.54275897401385
0.0,0.0,0.6,0.0,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,146.19243285097764
0.0,0.0,0.6999999999999998,0.0,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,153.94667953797034
0.0,0.0,0.7200000000000001,0.0,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,237.34602686102153
0.0,0.0,0.9333333333333332,0.0,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,181.72009296901524
0.0,0.0,0.30666666666666664,0.0,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,qwen2.5-72b-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,298.3734778169892
0.3333333333333333,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,qwen2.5-72b-sqlbench:latest,3,True,1.0,strict,False,0.0,False,346.9314525509835
0.0,0.07802557585506734,0.8055555555555557,0.06285393610547092,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,262.11108979498385
0.0,0.0,0.625,0.0,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,290.2356667339918
0.0,0.0,0.94,0.0,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,282.578092138021
0.0,0.0,0.44999999999999996,0.0,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,200.48253233003197
0.0,0.009686394262829428,0.9733333333333333,0.009428090415820642,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,241.17579305401887
0.0,0.0,0.7600000000000001,0.0,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,291.94659017398953
0.0,0.0,0.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,209.1109663270181
0.0,0.13377695860286035,0.41111111111111104,0.05499719409228702,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,225.2113876560179
0.0,0.0,0.9437500000000001,0.0,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,qwen2.5-72b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,226.34767724800622
0.0,0.0,0.8125,0.0,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,200.35703060298692
0.0,0.0,1.0,0.0,3,pass4.query10,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",repairability_review,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,human_repairable,True,1.0,False,407.23184335097903
0.0,0.0,0.325,0.0,3,pass4.query2,extra_hard,0.0,"[""aggregation_numeric"", ""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",aggregation_numeric,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,338.86501822201535
0.0,0.0,0.45,0.0,3,pass4.query3,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,437.67992359001073
0.0,0.0,0.2333333333333333,0.0,3,pass4.query4,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,188.3076702799881
